age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;y;y_numeric
35;admin.;single;university.degree;unknown;no;no;cellular;jul;thu;863;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;yes;1
31;self-employed;divorced;basic.9y;no;yes;no;cellular;may;fri;12;10;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
26;technician;married;professional.course;no;yes;no;cellular;jul;tue;136;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
30;blue-collar;married;basic.9y;no;no;yes;telephone;may;tue;179;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
35;admin.;married;university.degree;no;unknown;unknown;telephone;jul;tue;78;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
45;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;fri;325;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
48;blue-collar;married;basic.9y;no;yes;yes;cellular;may;wed;189;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
40;management;married;basic.9y;unknown;unknown;unknown;telephone;may;tue;427;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
45;admin.;single;high.school;no;yes;no;cellular;may;tue;200;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
38;blue-collar;single;high.school;no;no;no;cellular;mar;wed;141;1;999;1;failure;-1.8;93.369;-34.8;0.655;5008.7;yes;1
35;services;divorced;basic.9y;no;no;no;cellular;apr;wed;188;1;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no;0
33;blue-collar;single;basic.9y;no;yes;no;cellular;jul;tue;154;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
35;management;divorced;university.degree;no;no;no;cellular;jul;mon;13;20;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
25;blue-collar;single;basic.6y;unknown;no;no;cellular;may;wed;793;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
38;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;fri;1478;5;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
29;technician;single;university.degree;no;yes;no;cellular;apr;mon;210;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
45;blue-collar;single;basic.9y;no;no;no;cellular;oct;tue;845;1;999;2;failure;-3.4;92.431;-26.9;0.742;5017.5;no;0
29;technician;married;university.degree;no;yes;no;telephone;jul;thu;258;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
29;technician;married;university.degree;no;no;no;cellular;aug;wed;183;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
47;admin.;married;university.degree;no;no;no;telephone;may;mon;408;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
43;management;married;university.degree;unknown;yes;yes;cellular;jul;mon;746;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
40;entrepreneur;married;basic.9y;no;yes;no;cellular;apr;fri;1013;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
42;admin.;married;professional.course;unknown;no;yes;cellular;aug;thu;36;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
34;blue-collar;married;basic.4y;no;no;no;cellular;nov;tue;120;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
47;admin.;married;university.degree;no;no;no;telephone;jun;fri;143;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no;0
49;technician;married;university.degree;no;yes;no;cellular;may;wed;89;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
32;blue-collar;married;basic.9y;no;yes;yes;cellular;may;fri;157;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
32;technician;married;professional.course;no;yes;no;cellular;aug;thu;192;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no;0
33;student;married;high.school;no;no;no;cellular;jul;wed;622;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
48;blue-collar;married;basic.4y;unknown;no;no;cellular;jul;thu;107;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
28;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;140;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
24;admin.;single;university.degree;no;yes;no;cellular;oct;fri;1176;3;3;2;success;-1.1;94.601;-49.5;0.993;4963.6;yes;1
34;management;single;high.school;no;no;no;cellular;nov;wed;292;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
42;admin.;divorced;university.degree;no;yes;no;telephone;jun;wed;163;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
58;blue-collar;divorced;basic.4y;no;yes;no;telephone;may;tue;277;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
28;blue-collar;single;basic.9y;no;no;no;cellular;may;thu;111;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
39;housemaid;married;university.degree;no;yes;no;telephone;jun;fri;258;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
38;technician;married;university.degree;no;yes;no;cellular;may;tue;118;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
29;admin.;single;university.degree;no;no;no;telephone;may;fri;98;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
29;technician;married;professional.course;no;yes;no;cellular;aug;mon;80;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
45;admin.;married;university.degree;no;yes;yes;cellular;apr;thu;317;5;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;yes;1
30;management;divorced;university.degree;no;no;yes;telephone;may;fri;164;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
33;blue-collar;divorced;basic.4y;no;yes;no;cellular;aug;tue;395;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8590000000000001;5076.2;yes;1
57;blue-collar;married;high.school;no;yes;no;cellular;apr;tue;355;3;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1;no;0
55;retired;divorced;university.degree;no;yes;no;cellular;jun;mon;113;2;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;no;0
33;admin.;single;professional.course;no;no;no;telephone;jun;thu;122;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
41;management;married;university.degree;no;yes;no;cellular;may;thu;93;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
43;technician;single;university.degree;no;no;no;cellular;apr;thu;64;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no;0
35;entrepreneur;married;high.school;no;no;no;telephone;may;tue;144;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
39;admin.;single;high.school;no;yes;no;telephone;jun;fri;141;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no;0
25;blue-collar;married;basic.4y;no;no;no;cellular;may;fri;114;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
26;student;single;high.school;no;no;yes;cellular;jul;wed;312;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
39;blue-collar;married;basic.9y;no;yes;yes;telephone;may;mon;162;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
56;technician;married;basic.4y;unknown;no;no;telephone;jun;wed;458;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
33;admin.;single;university.degree;no;yes;no;cellular;apr;mon;143;2;999;1;failure;-1.8;93.749;-34.6;0.642;5008.7;no;0
54;blue-collar;divorced;basic.4y;no;no;no;telephone;may;thu;192;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
56;technician;married;professional.course;no;no;no;cellular;jul;mon;230;2;999;1;failure;-1.7;94.215;-40.3;0.87;4991.6;yes;1
32;blue-collar;married;basic.6y;no;yes;no;cellular;jul;fri;251;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
42;technician;married;professional.course;unknown;no;no;telephone;may;tue;166;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
54;admin.;married;high.school;no;no;no;cellular;aug;wed;28;10;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
55;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;435;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
46;admin.;married;high.school;no;unknown;unknown;cellular;aug;wed;251;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no;0
32;management;single;university.degree;no;yes;no;cellular;may;tue;1710;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;yes;1
33;admin.;married;university.degree;no;yes;no;cellular;jun;tue;690;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;yes;1
44;management;married;university.degree;no;no;no;telephone;may;wed;158;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
50;entrepreneur;married;high.school;no;yes;no;cellular;apr;mon;257;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
57;entrepreneur;married;high.school;unknown;yes;no;telephone;may;fri;255;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
57;entrepreneur;married;university.degree;no;no;no;telephone;jul;wed;337;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
28;services;married;high.school;no;no;yes;cellular;jul;tue;378;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
37;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;tue;65;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
46;entrepreneur;married;professional.course;unknown;no;no;telephone;jun;mon;88;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
48;technician;married;professional.course;no;yes;yes;cellular;apr;thu;269;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;yes;1
68;retired;married;basic.4y;no;no;no;cellular;mar;thu;331;4;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.538;5099.1;yes;1
42;blue-collar;married;professional.course;no;yes;no;cellular;oct;wed;307;1;7;1;success;-3.4;92.431;-26.9;0.735;5017.5;yes;1
58;technician;married;basic.9y;no;yes;no;cellular;jul;wed;528;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
30;blue-collar;single;professional.course;no;yes;no;cellular;nov;tue;111;2;999;0;nonexistent;-1.1;94.76700000000001;-50.8;1.0490000000000002;4963.6;no;0
56;blue-collar;married;basic.4y;no;no;no;telephone;may;tue;214;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
33;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;176;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
54;blue-collar;married;basic.9y;no;yes;no;telephone;jul;thu;28;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
25;services;single;unknown;no;yes;no;cellular;jun;tue;383;2;999;2;failure;-1.7;94.055;-39.8;0.7020000000000001;4991.6;no;0
30;unemployed;married;high.school;no;no;yes;cellular;nov;tue;155;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
43;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;thu;287;1;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no;0
48;admin.;married;high.school;no;no;no;cellular;aug;wed;184;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
35;technician;single;high.school;no;no;no;telephone;may;mon;388;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
49;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;283;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
26;admin.;single;high.school;no;no;no;telephone;jun;wed;72;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
47;admin.;single;high.school;no;yes;no;cellular;may;mon;911;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;yes;1
43;blue-collar;married;basic.4y;no;no;yes;cellular;may;thu;722;2;11;1;success;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes;1
31;blue-collar;single;high.school;no;no;yes;cellular;jul;wed;287;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
45;services;married;high.school;unknown;yes;no;cellular;may;wed;25;7;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
48;services;single;basic.9y;no;yes;no;cellular;apr;mon;16;5;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
28;technician;married;university.degree;no;yes;no;cellular;may;thu;402;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
35;services;married;basic.9y;no;yes;no;cellular;may;wed;523;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
32;technician;single;professional.course;no;no;yes;telephone;jul;thu;181;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
38;self-employed;married;university.degree;unknown;yes;no;cellular;apr;mon;93;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
40;admin.;single;high.school;no;no;no;telephone;may;wed;32;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
46;services;married;high.school;no;no;no;cellular;may;wed;174;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
57;management;single;basic.9y;no;yes;no;telephone;may;tue;265;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
34;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;wed;727;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes;1
30;services;single;high.school;no;no;no;cellular;may;mon;75;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no;0
58;retired;married;university.degree;unknown;no;no;cellular;aug;tue;587;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
32;technician;married;university.degree;no;yes;no;cellular;jul;thu;357;7;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
47;services;married;high.school;unknown;yes;yes;telephone;jun;wed;55;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
46;admin.;married;high.school;unknown;yes;no;telephone;jun;mon;96;6;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
29;admin.;single;university.degree;no;yes;no;cellular;nov;fri;118;2;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;no;0
32;admin.;married;university.degree;no;no;no;telephone;may;tue;135;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
48;technician;divorced;professional.course;no;yes;no;cellular;jul;thu;108;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
45;technician;divorced;university.degree;no;yes;no;cellular;nov;thu;104;4;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
41;services;married;basic.9y;no;yes;no;telephone;jun;wed;324;2;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
35;management;married;university.degree;no;yes;no;cellular;jun;tue;66;1;999;0;nonexistent;-2.9;92.963;-40.8;1.252;5076.2;no;0
28;student;single;university.degree;unknown;yes;no;cellular;may;tue;101;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
36;admin.;single;university.degree;no;no;no;cellular;aug;fri;71;3;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
29;services;single;high.school;no;yes;no;cellular;may;mon;229;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
26;services;divorced;basic.6y;no;no;no;telephone;may;wed;281;15;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
36;blue-collar;married;high.school;no;yes;no;cellular;jul;wed;295;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
34;blue-collar;married;basic.6y;unknown;no;no;telephone;jun;mon;75;7;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
38;entrepreneur;married;basic.4y;no;no;no;telephone;oct;fri;227;1;999;0;nonexistent;-0.1;93.79799999999999;-40.4;4.76;5195.8;yes;1
30;services;married;unknown;no;yes;yes;telephone;may;wed;83;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
49;unknown;married;unknown;no;no;no;telephone;may;tue;192;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
31;blue-collar;single;basic.9y;unknown;yes;yes;cellular;may;wed;55;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
45;blue-collar;married;high.school;no;yes;no;cellular;nov;mon;162;2;999;0;nonexistent;-3.4;92.649;-30.1;0.722;5017.5;yes;1
41;blue-collar;married;unknown;no;no;no;telephone;jul;tue;529;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.955;5228.1;no;0
56;unemployed;divorced;university.degree;unknown;yes;no;telephone;may;fri;98;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
47;admin.;married;university.degree;unknown;no;no;telephone;jun;thu;49;2;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no;0
52;admin.;married;university.degree;no;yes;no;cellular;may;thu;227;2;999;0;nonexistent;-1.8;93.876;-40.0;0.677;5008.7;no;0
35;technician;married;professional.course;no;yes;no;telephone;jun;thu;18;31;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no;0
28;admin.;married;high.school;no;yes;no;telephone;may;wed;238;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
44;management;married;high.school;no;yes;no;cellular;nov;mon;231;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
44;blue-collar;married;basic.4y;no;no;no;cellular;jul;tue;345;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
42;management;married;university.degree;no;yes;yes;cellular;oct;mon;298;1;999;0;nonexistent;-3.4;92.431;-26.9;0.731;5017.5;no;0
33;admin.;single;university.degree;no;no;no;cellular;aug;wed;316;4;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
33;management;married;university.degree;no;yes;no;cellular;aug;wed;113;3;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
24;student;single;unknown;no;yes;no;cellular;sep;wed;191;2;999;3;failure;-1.1;94.199;-37.5;0.8859999999999999;4963.6;no;0
22;blue-collar;married;basic.9y;no;yes;no;cellular;jul;thu;203;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
43;services;married;basic.6y;unknown;yes;yes;cellular;jul;mon;405;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
27;services;single;high.school;no;no;no;cellular;jul;thu;129;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
47;technician;married;professional.course;no;no;no;telephone;may;tue;79;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
21;blue-collar;single;basic.9y;no;no;no;cellular;may;mon;37;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
24;student;single;basic.9y;no;unknown;unknown;cellular;sep;tue;137;1;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.7879999999999999;5017.5;yes;1
66;admin.;married;university.degree;no;no;no;cellular;sep;tue;39;1;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.77;5017.5;no;0
35;unemployed;divorced;professional.course;no;no;no;cellular;nov;tue;282;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
60;retired;married;basic.4y;no;no;no;cellular;oct;mon;82;1;999;0;nonexistent;-3.4;92.431;-26.9;0.7390000000000001;5017.5;no;0
33;admin.;divorced;high.school;no;no;no;cellular;apr;thu;148;1;999;0;nonexistent;-1.8;93.075;-47.1;1.483;5099.1;no;0
48;blue-collar;married;basic.6y;no;no;no;telephone;may;fri;287;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
35;blue-collar;married;basic.4y;no;no;no;telephone;jun;thu;636;1;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no;0
33;management;married;high.school;unknown;no;no;telephone;may;wed;353;1;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
45;technician;married;professional.course;no;no;no;cellular;may;thu;55;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
57;technician;divorced;university.degree;no;no;yes;telephone;jun;tue;187;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
79;housemaid;married;basic.4y;no;no;no;cellular;aug;fri;126;1;3;2;success;-2.9;92.20100000000001;-31.4;0.8490000000000001;5076.2;yes;1
44;admin.;married;university.degree;unknown;no;no;telephone;jun;mon;78;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
52;blue-collar;married;basic.4y;no;no;yes;telephone;may;mon;79;19;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
38;services;married;high.school;unknown;no;no;telephone;may;fri;293;6;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
35;entrepreneur;married;university.degree;unknown;yes;no;cellular;nov;thu;76;1;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
53;technician;married;university.degree;no;yes;no;telephone;jun;fri;73;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
48;blue-collar;divorced;professional.course;no;yes;no;telephone;may;tue;205;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
29;admin.;single;basic.9y;no;no;no;cellular;may;mon;177;4;999;1;failure;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no;0
49;management;married;university.degree;no;no;no;cellular;nov;wed;139;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
35;admin.;single;university.degree;no;no;no;cellular;nov;wed;187;5;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
40;self-employed;married;professional.course;no;no;no;telephone;jun;fri;20;18;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
40;entrepreneur;married;basic.9y;no;yes;no;cellular;nov;mon;69;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
49;housemaid;married;professional.course;no;yes;no;telephone;jul;thu;645;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
