age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,client_id
31,admin.,married,high.school,no,no,no,telephone,may,wed,469,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,IMLEX
34,admin.,married,high.school,no,yes,no,cellular,aug,thu,1503,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,HXWLF
28,admin.,divorced,high.school,no,no,yes,telephone,may,thu,155,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,YMY05
55,admin.,divorced,high.school,no,no,no,cellular,jul,wed,189,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,K3ZC4
38,technician,married,university.degree,no,yes,yes,cellular,jul,wed,150,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,XPZSE
26,admin.,single,basic.9y,no,yes,yes,cellular,jul,tue,687,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,CIN7E
33,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,84,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,M5U7N
32,entrepreneur,married,high.school,no,unknown,unknown,cellular,may,tue,198,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,N5L6P
55,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,469,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0AHF2
29,technician,unknown,high.school,no,yes,no,cellular,aug,wed,243,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,LPSST
40,services,divorced,basic.9y,no,yes,no,cellular,jul,fri,85,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,UC3BQ
29,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,97,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,MIC3H
47,services,married,high.school,unknown,yes,no,telephone,may,mon,16,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,62BBE
59,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,370,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,58NLX
33,technician,single,university.degree,no,no,no,telephone,aug,fri,57,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,D8WY2
35,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,826,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,52YVC
41,admin.,married,high.school,no,no,no,telephone,may,wed,249,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,GDAN9
45,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,432,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,098LT
46,management,married,basic.6y,no,yes,yes,telephone,may,mon,26,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,C3PWN
31,technician,single,high.school,no,yes,no,cellular,nov,wed,77,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,NCWNS
37,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,186,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,5J0JN
32,services,single,unknown,unknown,no,no,cellular,jul,tue,981,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,KDETG
33,technician,single,high.school,no,no,no,cellular,apr,fri,124,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,G236K
57,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,154,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,ZI82V
51,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,297,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,DSWNT
40,technician,married,university.degree,unknown,no,no,telephone,may,thu,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,3K068
40,technician,single,professional.course,no,yes,no,cellular,aug,wed,84,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,K29MM
41,technician,married,university.degree,no,yes,no,cellular,aug,tue,27,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,VTTC8
31,student,single,unknown,no,yes,no,cellular,aug,thu,375,2,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes,6HNE3
48,technician,married,high.school,no,no,no,telephone,may,fri,533,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,NV6T6
50,housemaid,married,basic.9y,no,yes,no,cellular,may,mon,16,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,ZZUBW
17,student,single,basic.9y,no,unknown,unknown,cellular,aug,fri,498,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,G9DL9
25,services,single,high.school,no,no,no,telephone,jun,wed,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,IW939
58,retired,married,basic.4y,no,yes,no,cellular,jun,tue,79,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no,QBBSC
28,admin.,married,university.degree,no,no,no,telephone,jun,wed,392,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,47YD3
36,technician,married,university.degree,no,yes,no,telephone,jun,mon,196,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,SM3O6
37,technician,married,university.degree,no,no,no,telephone,may,wed,360,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,DBDHF
49,technician,married,high.school,no,yes,no,cellular,may,mon,143,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,LNQTP
51,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,197,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,T5K1U
32,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,923,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes,O8LWS
44,services,divorced,high.school,no,yes,yes,cellular,nov,mon,164,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,8NLTQ
40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,67,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,Z2P53
50,technician,single,university.degree,no,yes,no,cellular,aug,thu,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,O7IOP
54,admin.,divorced,university.degree,no,yes,no,cellular,sep,thu,112,1,999,2,failure,-1.1,94.199,-37.5,0.878,4963.6,no,9W7A9
39,services,married,university.degree,no,yes,no,cellular,apr,thu,369,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,C0E8S
36,blue-collar,married,basic.6y,unknown,no,yes,cellular,jul,thu,256,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,Z9CAV
42,admin.,married,university.degree,unknown,yes,no,telephone,jun,thu,160,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,12RZL
35,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,636,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,LETLA
30,student,single,high.school,no,yes,no,cellular,apr,mon,7,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,3BWKL
25,admin.,married,high.school,no,yes,no,telephone,jul,mon,29,1,999,0,nonexistent,-1.7,94.215,-40.3,0.7929999999999999,4991.6,no,NIEXQ
47,blue-collar,married,unknown,unknown,yes,no,telephone,may,thu,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,IO9GN
36,self-employed,married,basic.9y,no,yes,yes,cellular,nov,fri,14,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,DVFUC
36,admin.,married,university.degree,no,yes,no,cellular,may,fri,334,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,9PMZ6
32,blue-collar,married,basic.6y,unknown,no,yes,telephone,jul,fri,191,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no,7VMZE
52,admin.,married,university.degree,no,yes,no,cellular,jun,wed,255,2,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,no,7A3T6
26,services,single,high.school,no,yes,no,cellular,may,mon,360,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,I96EV
32,admin.,married,university.degree,no,yes,no,cellular,nov,wed,392,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,TX521
40,unemployed,married,university.degree,unknown,yes,no,cellular,jul,wed,113,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,BDXEL
30,admin.,divorced,university.degree,no,yes,no,cellular,nov,wed,589,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,BFHWV
35,services,married,high.school,no,no,no,cellular,apr,fri,280,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,RBAE6
39,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,180,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,ICVR9
46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,378,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0CVKI
43,admin.,married,university.degree,no,yes,no,telephone,may,tue,775,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,6JUXV
39,admin.,married,high.school,no,yes,no,cellular,may,mon,301,3,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,158XK
32,services,married,high.school,no,no,yes,cellular,apr,fri,340,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,RMK4R
38,admin.,divorced,high.school,no,no,no,cellular,may,mon,344,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,QZ71J
33,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,1388,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,yes,XAC1Q
35,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,34,31,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,NI590
33,admin.,married,high.school,no,yes,no,cellular,may,thu,59,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,2H8FV
18,student,single,unknown,no,yes,yes,telephone,aug,wed,297,1,999,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,no,DAJV1
35,technician,married,university.degree,no,yes,no,cellular,aug,thu,35,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,UWR4O
52,unemployed,divorced,high.school,no,yes,yes,cellular,aug,tue,99,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,M33XY
39,technician,married,professional.course,no,yes,no,cellular,may,mon,1046,3,11,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,C6MW2
26,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,335,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,PJR8M
33,management,married,university.degree,no,yes,no,cellular,nov,wed,214,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,NV7DN
43,admin.,single,professional.course,no,no,yes,telephone,jun,fri,10,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,DCA6H
36,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,210,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,8O3H4
53,admin.,divorced,university.degree,unknown,no,no,telephone,may,mon,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,PFJ2L
27,technician,single,professional.course,no,no,no,cellular,may,fri,411,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,US4EI
43,technician,divorced,professional.course,unknown,no,no,cellular,apr,mon,131,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,HQMQA
28,technician,single,university.degree,no,no,yes,telephone,may,fri,166,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,RF4TL
26,services,single,high.school,no,unknown,unknown,telephone,jul,wed,588,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,Q80RQ
53,admin.,single,high.school,no,no,no,telephone,jun,thu,223,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,H9ZW4
34,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,1576,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,HDHKH
25,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,604,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,F85B2
27,self-employed,single,professional.course,no,no,no,cellular,jun,tue,162,2,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no,B8ILN
49,management,married,university.degree,no,no,yes,telephone,may,thu,192,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,TIEJB
37,technician,married,university.degree,no,yes,no,cellular,aug,tue,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,6R20P
31,admin.,single,university.degree,no,yes,no,cellular,jul,tue,89,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,D3K0E
32,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,fri,230,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,N3ZNI
39,technician,married,university.degree,unknown,no,no,telephone,may,wed,202,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,OQ1AM
48,services,married,basic.9y,no,yes,no,cellular,jul,wed,107,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,502TY
35,technician,divorced,professional.course,no,no,no,cellular,jun,wed,66,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,no,4E43B
44,blue-collar,married,basic.4y,no,no,no,cellular,jul,tue,345,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,ELFWJ
39,technician,single,professional.course,no,yes,no,cellular,nov,wed,134,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,QPNL3
38,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,V2S17
45,services,divorced,unknown,no,no,no,telephone,jun,thu,474,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,BYMBL
26,student,single,university.degree,no,yes,no,cellular,apr,thu,76,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,N3QO2
29,technician,single,university.degree,no,no,no,cellular,aug,wed,797,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,GOK27
42,management,married,university.degree,no,yes,no,cellular,aug,thu,161,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,8L69I
29,blue-collar,single,high.school,no,yes,no,telephone,jun,thu,1318,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,CLG3T
39,admin.,married,basic.9y,no,yes,no,telephone,may,fri,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,7R6OU
55,technician,married,professional.course,no,no,no,cellular,oct,tue,285,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no,MY2JD
35,admin.,married,university.degree,no,yes,yes,telephone,may,mon,280,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,FTT5F
33,services,married,basic.9y,no,no,no,cellular,may,thu,225,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,HU0H9
43,admin.,married,high.school,unknown,yes,no,cellular,jun,mon,288,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no,ZIHFD
30,technician,single,professional.course,no,no,yes,cellular,nov,tue,835,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes,V7ZMR
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,389,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,GB7XH
34,admin.,single,high.school,no,yes,no,cellular,jul,fri,108,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,9IDDS
59,retired,single,high.school,no,no,no,telephone,may,fri,475,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,ANJZE
50,admin.,divorced,basic.9y,no,yes,yes,cellular,apr,mon,137,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,VZCW2
51,admin.,married,basic.6y,unknown,yes,no,telephone,may,fri,343,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,DKHS8
34,management,married,university.degree,no,yes,no,cellular,nov,thu,91,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,YJO2S
35,entrepreneur,married,professional.course,no,yes,no,telephone,may,thu,12,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,83C2X
49,management,married,university.degree,no,yes,no,cellular,nov,tue,37,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,T16FE
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,389,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,CII82
32,admin.,married,university.degree,no,no,no,cellular,sep,thu,444,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.809,5017.5,yes,QZV8O
42,management,married,university.degree,no,no,no,telephone,oct,fri,615,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.76,5195.8,yes,STGYQ
54,retired,married,basic.9y,no,no,yes,telephone,may,mon,596,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,RWP3Q
37,admin.,married,university.degree,no,no,no,telephone,may,wed,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,K3D5R
39,services,single,high.school,unknown,no,no,telephone,may,wed,364,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,CBW00
51,entrepreneur,married,basic.6y,unknown,yes,no,cellular,jul,fri,92,15,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,DTD1X
35,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,272,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,6LR2Q
29,services,married,professional.course,unknown,yes,no,cellular,aug,tue,2089,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,6ANNT
40,admin.,married,basic.9y,no,yes,yes,cellular,may,thu,639,2,10,1,success,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,ZKWZO
49,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,106,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,P5G6W
31,technician,single,professional.course,no,no,no,cellular,aug,fri,193,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,KAX4V
52,housemaid,single,basic.4y,no,yes,no,telephone,jul,thu,306,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,no,E9T1J
38,technician,married,university.degree,no,yes,no,cellular,may,wed,172,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,MMDCY
29,blue-collar,married,basic.6y,no,no,yes,cellular,may,tue,455,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,3UC54
37,unemployed,married,professional.course,no,no,no,telephone,may,thu,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,8E8OG
36,technician,married,professional.course,no,no,no,cellular,aug,tue,205,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,1VZFU
58,unknown,married,basic.4y,no,yes,no,telephone,may,wed,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3YVVJ
48,blue-collar,married,high.school,no,no,no,telephone,may,fri,34,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,MQ8S9
24,technician,single,basic.6y,no,yes,no,cellular,jul,thu,378,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,RK179
52,blue-collar,unknown,basic.4y,no,no,no,cellular,may,thu,1180,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes,PXRIH
36,technician,divorced,professional.course,no,yes,yes,cellular,jul,mon,43,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,R50NO
30,services,married,high.school,no,no,no,cellular,jul,mon,474,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,IH9ZU
48,services,married,high.school,unknown,yes,no,telephone,may,wed,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,N4QU8
30,services,single,high.school,no,yes,yes,cellular,may,mon,178,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,PHAF5
31,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,237,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,ET9J7
34,services,married,high.school,no,no,no,telephone,may,mon,298,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,ALLCP
40,admin.,married,high.school,no,yes,no,cellular,apr,fri,326,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,7I091
36,blue-collar,single,basic.6y,no,yes,no,cellular,nov,thu,82,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,YJ6C0
55,retired,married,basic.6y,unknown,yes,no,telephone,jul,tue,554,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,MXSS1
34,services,married,basic.9y,unknown,yes,no,telephone,may,tue,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,WFHAF
50,management,divorced,university.degree,no,no,no,cellular,jul,mon,60,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,BRFBY
47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,KNDKV
60,retired,married,university.degree,no,no,no,cellular,aug,wed,576,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes,LM8A6
37,management,married,university.degree,unknown,no,no,cellular,aug,mon,149,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,YAJRS
24,student,single,high.school,no,yes,yes,cellular,aug,fri,44,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,no,LWDJK
49,retired,married,high.school,no,yes,no,cellular,jul,tue,228,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,DW8YJ
74,retired,married,professional.course,no,yes,no,cellular,aug,thu,204,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,OAJTI
53,admin.,married,university.degree,no,no,yes,telephone,may,tue,37,13,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,CMZLH
46,admin.,divorced,high.school,no,yes,no,telephone,oct,fri,3253,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,5.045,5195.8,no,CYMZX
27,technician,single,university.degree,no,yes,no,telephone,jun,mon,224,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,CGB7U
35,blue-collar,single,basic.4y,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,I93SG
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,342,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,DLEHR
30,technician,married,professional.course,no,yes,yes,telephone,may,wed,195,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,PPMZE
29,blue-collar,single,professional.course,no,no,no,telephone,jun,fri,86,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,3VWYS
46,blue-collar,unknown,unknown,no,no,no,cellular,may,thu,162,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,G9T5V
32,unemployed,married,university.degree,no,yes,no,cellular,aug,tue,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,QXOR7
48,services,divorced,high.school,no,yes,yes,cellular,apr,mon,111,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,4Q9D7
